transaction_id,customer_id,transaction_date,product_id,product_category,amount,channel,status,is_first_product
T00002949,sdv-id-KCmncF,2022-02-28,P008,Banking,1376.5,Mobile App,Completed,True
T00002950,sdv-id-KCmncF,2022-08-27,P009,Credit,1469.82,Online,Cancelled,False
T00002951,sdv-id-KCmncF,2021-10-28,P009,Credit,1805.47,Mobile App,Completed,True
T00002952,sdv-id-KCmncF,2022-09-25,P007,Investment,1413.6,Online,Completed,False
T00002953,sdv-id-KCmncF,2022-10-09,P003,Credit,974.6,Mobile App,Completed,True
T00002954,sdv-id-KCmncF,2023-03-27,P002,Banking,984.53,Online,Completed,True
T00002955,sdv-id-KCmncF,2022-12-07,P007,Insurance,1124.0,Online,Completed,False
T00002956,sdv-id-ZgCbAo,2024-08-08,P003,Credit,1328.88,Online,Completed,True
T00002957,sdv-id-ZgCbAo,2024-06-25,P014,Investment,1423.07,Phone,Completed,False
T00002958,sdv-id-ZgCbAo,2024-02-16,P007,Banking,1371.28,Online,Pending,True
T00002959,sdv-id-ZgCbAo,2023-11-15,P002,Investment,1728.94,Online,Completed,False
T00002960,sdv-id-ZgCbAo,2023-04-04,P001,Investment,1115.04,Online,Cancelled,False
T00002961,sdv-id-ZgCbAo,2023-04-24,P007,Insurance,1014.84,Online,Completed,True
T00002962,sdv-id-ZgCbAo,2023-10-11,P007,Investment,1529.88,Online,Cancelled,False
T00002963,sdv-id-gjHYYf,2024-08-27,P015,Banking,1860.5,Online,Cancelled,False
T00002964,sdv-id-KDPbYh,2024-02-05,P010,Banking,0.01,Online,Completed,False
T00002965,sdv-id-GlYDns,2025-05-22,P002,Investment,680.11,Mobile App,Completed,True
T00002966,sdv-id-GlYDns,2025-07-16,P010,Banking,1191.64,Branch,Completed,False
T00002967,sdv-id-GlYDns,2026-02-02,P007,Investment,1139.03,Online,Completed,True
T00002968,sdv-id-GlYDns,2026-02-05,P008,Banking,1097.55,Online,Completed,True
T00002969,sdv-id-GlYDns,2026-02-05,P007,Investment,904.87,Mobile App,Cancelled,True
T00002970,sdv-id-EgGrXy,2024-05-06,P007,Banking,1919.75,Online,Completed,True
T00002971,sdv-id-EgGrXy,2023-09-26,P007,Banking,1271.79,Online,Completed,True
T00002972,sdv-id-EgGrXy,2022-05-13,P001,Banking,1068.25,Online,Cancelled,False
T00002973,sdv-id-svQKzM,2022-05-17,P008,Investment,0.01,Mobile App,Completed,False
T00002974,sdv-id-svQKzM,2023-03-25,P015,Insurance,9745.31,Phone,Cancelled,True
T00002975,sdv-id-svQKzM,2023-02-27,P015,Investment,0.01,Mobile App,Completed,True
T00002976,sdv-id-svQKzM,2023-06-04,P015,Investment,0.01,Online,Cancelled,True
T00002977,sdv-id-svQKzM,2023-04-28,P003,Investment,2841.22,Mobile App,Cancelled,True
T00002978,sdv-id-EHuBPW,2022-09-25,P001,Insurance,1328.88,Online,Pending,True
T00002979,sdv-id-bzCVpo,2022-08-11,P004,Investment,2227.43,Online,Completed,False
T00002980,sdv-id-bzCVpo,2022-01-06,P007,Banking,1776.91,Branch,Completed,False
T00002981,sdv-id-bzCVpo,2022-07-07,P008,Banking,1115.5,Online,Cancelled,True
T00002982,sdv-id-bzCVpo,2022-01-19,P013,Investment,928.76,Phone,Cancelled,True
T00002983,sdv-id-bzCVpo,2022-06-20,P002,Investment,241.34,Mobile App,Completed,False
T00002984,sdv-id-bzCVpo,2022-08-02,P007,Credit,1388.39,Online,Cancelled,False
T00002985,sdv-id-bzCVpo,2023-06-14,P007,Banking,1123.98,Mobile App,Completed,True
T00002986,sdv-id-bzCVpo,2023-02-20,P007,Insurance,1494.14,Branch,Completed,False
T00002987,sdv-id-lvCCVC,2022-09-09,P007,Banking,854.56,Online,Completed,True
T00002988,sdv-id-lvCCVC,2023-07-20,P010,Investment,1328.88,Online,Cancelled,True
T00002989,sdv-id-kPKVNW,2023-10-09,P008,Banking,596.05,Phone,Completed,True
T00002990,sdv-id-kPKVNW,2023-08-29,P003,Banking,1101.82,Branch,Cancelled,False
T00002991,sdv-id-kPKVNW,2023-05-08,P002,Insurance,1835.8,Online,Completed,False
T00002992,sdv-id-kPKVNW,2023-05-26,P013,Investment,1607.69,Mobile App,Completed,False
T00002993,sdv-id-kPKVNW,2022-01-16,P001,Banking,1167.05,Branch,Cancelled,True
T00002994,sdv-id-vnoOqk,2023-10-29,P014,Investment,0.01,Online,Completed,True
T00002995,sdv-id-vnoOqk,2024-05-22,P014,Banking,830.9,Online,Completed,True
T00002996,sdv-id-vnoOqk,2024-07-09,P002,Investment,1620.09,Online,Pending,True
T00002997,sdv-id-vnoOqk,2023-12-04,P007,Investment,1344.92,Online,Completed,True
T00002998,sdv-id-yxKdnh,2022-08-12,P001,Investment,3706.02,Online,Completed,True
T00002999,sdv-id-xYxONd,2023-11-10,P007,Investment,0.01,Branch,Cancelled,True
T00003000,sdv-id-xYxONd,2024-04-21,P008,Insurance,1037.58,Branch,Completed,False
T00003001,sdv-id-xYxONd,2024-05-10,P014,Insurance,1609.45,Mobile App,Cancelled,True
T00003002,sdv-id-xYxONd,2024-12-19,P008,Investment,1587.07,Online,Pending,False
T00003003,sdv-id-xYxONd,2025-02-12,P002,Investment,1426.1,Online,Completed,True
T00003004,sdv-id-xYxONd,2026-01-01,P014,Insurance,769.34,Online,Completed,True
T00003005,sdv-id-xYxONd,2026-03-11,P009,Investment,666.28,Online,Cancelled,False
T00003006,sdv-id-xYxONd,2026-09-04,P007,Investment,1938.29,Online,Cancelled,False
T00003007,sdv-id-xYxONd,2026-12-13,P007,Investment,755.66,Online,Completed,False
T00003008,sdv-id-xYxONd,2027-05-29,P007,Investment,925.3,Online,Completed,True
T00003009,sdv-id-xYxONd,2027-09-15,P001,Investment,708.8,Online,Cancelled,False
T00003010,sdv-id-AZWVHq,2023-04-23,P014,Insurance,1532.6,Branch,Completed,True
T00003011,sdv-id-ZdkBQC,2022-04-08,P007,Credit,0.01,Phone,Pending,True
T00003012,sdv-id-ZdkBQC,2021-07-08,P007,Insurance,2576.08,Mobile App,Cancelled,True
T00003013,sdv-id-ZdkBQC,2021-06-01,P007,Investment,7366.96,Branch,Completed,True
T00003014,sdv-id-ZdkBQC,2021-04-23,P002,Investment,0.01,Online,Completed,False
T00003015,sdv-id-ZdkBQC,2021-06-26,P013,Investment,2369.1,Online,Cancelled,True
T00003016,sdv-id-ZdkBQC,2021-08-16,P015,Banking,0.01,Mobile App,Completed,True
T00003017,sdv-id-qXEIyn,2024-06-16,P011,Banking,1316.82,Mobile App,Pending,False
T00003018,sdv-id-qXEIyn,2023-10-06,P001,Banking,842.9,Online,Completed,False
T00003019,sdv-id-qXEIyn,2023-04-15,P001,Investment,1328.88,Mobile App,Completed,True
T00003020,sdv-id-qXEIyn,2024-07-10,P007,Banking,697.59,Online,Pending,True
T00003021,sdv-id-qXEIyn,2024-05-14,P001,Insurance,1026.74,Mobile App,Completed,False
T00003022,sdv-id-KcrNkQ,2023-10-17,P001,Banking,333.01,Mobile App,Completed,True
T00003023,sdv-id-KcrNkQ,2024-06-24,P008,Insurance,1528.19,Mobile App,Completed,True
T00003024,sdv-id-KcrNkQ,2024-12-02,P008,Banking,1823.25,Mobile App,Completed,False
T00003025,sdv-id-bSXnQg,2024-11-16,P002,Insurance,305.13,Mobile App,Completed,False
T00003026,sdv-id-bSXnQg,2025-02-11,P002,Banking,1794.0,Mobile App,Completed,True
T00003027,sdv-id-bSXnQg,2024-11-24,P008,Banking,848.41,Mobile App,Completed,True
T00003028,sdv-id-bSXnQg,2026-03-03,P008,Banking,1236.96,Online,Completed,False
T00003029,sdv-id-bSXnQg,2026-01-20,P007,Banking,1147.81,Mobile App,Cancelled,False
T00003030,sdv-id-bSXnQg,2026-05-15,P007,Banking,1007.76,Online,Cancelled,False
T00003031,sdv-id-bSXnQg,2026-07-19,P002,Investment,607.4,Branch,Cancelled,True
T00003032,sdv-id-lNsuvJ,2023-04-17,P003,Insurance,258.78,Online,Completed,True
T00003033,sdv-id-lNsuvJ,2023-04-15,P014,Credit,1329.71,Mobile App,Completed,True
T00003034,sdv-id-lNsuvJ,2023-02-08,P008,Banking,522.67,Online,Completed,True
T00003035,sdv-id-lNsuvJ,2023-08-28,P002,Banking,904.27,Branch,Completed,False
T00003036,sdv-id-lNsuvJ,2024-01-05,P010,Banking,1438.63,Phone,Completed,False
T00003037,sdv-id-UyDfPP,2024-08-16,P009,Banking,1250.63,Mobile App,Completed,False
T00003038,sdv-id-UyDfPP,2024-10-25,P013,Banking,753.78,Online,Completed,True
T00003039,sdv-id-CclgDb,2025-12-15,P013,Banking,611.09,Online,Cancelled,True
T00003040,sdv-id-CclgDb,2026-02-15,P008,Investment,1308.15,Mobile App,Completed,False
T00003041,sdv-id-CclgDb,2025-11-16,P001,Investment,1677.36,Phone,Completed,False
T00003042,sdv-id-CclgDb,2025-03-27,P003,Banking,702.83,Branch,Completed,False
T00003043,sdv-id-affIHl,2025-09-24,P011,Insurance,0.01,Mobile App,Cancelled,False
T00003044,sdv-id-vYTbym,2023-03-07,P007,Insurance,225.14,Mobile App,Completed,True
T00003045,sdv-id-vYTbym,2023-01-19,P013,Banking,1653.48,Online,Completed,True
T00003046,sdv-id-vYTbym,2024-02-23,P003,Investment,1554.59,Branch,Completed,True
T00003047,sdv-id-gEjGvF,2023-07-16,P001,Investment,0.01,Online,Cancelled,True
T00003048,sdv-id-VEdXTd,2023-11-20,P015,Investment,156.4,Branch,Completed,True
T00003049,sdv-id-VEdXTd,2023-01-16,P014,Banking,0.01,Branch,Completed,True
T00003050,sdv-id-VEdXTd,2022-08-17,P007,Banking,1378.03,Phone,Cancelled,True
T00003051,sdv-id-VEdXTd,2022-04-10,P008,Investment,620.89,Mobile App,Completed,False
T00003052,sdv-id-VEdXTd,2022-11-30,P005,Insurance,743.67,Online,Completed,False
T00003053,sdv-id-VEdXTd,2023-01-26,P010,Insurance,1910.14,Online,Completed,False
T00003054,sdv-id-VEdXTd,2023-08-12,P012,Credit,309.52,Online,Pending,False
T00003055,sdv-id-VEdXTd,2023-12-31,P003,Insurance,206.7,Online,Completed,True
T00003056,sdv-id-VEdXTd,2023-09-28,P007,Investment,617.9,Online,Cancelled,True
T00003057,sdv-id-VEdXTd,2023-08-22,P002,Investment,0.01,Mobile App,Completed,False
T00003058,sdv-id-FgYHgl,2024-01-26,P013,Banking,1921.0,Mobile App,Completed,True
T00003059,sdv-id-FgYHgl,2024-03-07,P007,Banking,1116.79,Mobile App,Completed,True
T00003060,sdv-id-FgYHgl,2024-01-01,P001,Banking,1918.63,Phone,Completed,False
T00003061,sdv-id-FgYHgl,2022-12-04,P002,Investment,1328.88,Online,Pending,True
T00003062,sdv-id-FgYHgl,2022-12-25,P007,Investment,1500.34,Online,Cancelled,True
T00003063,sdv-id-FgYHgl,2023-01-03,P014,Banking,1275.17,Online,Completed,True
T00003064,sdv-id-FgYHgl,2022-09-30,P010,Investment,839.58,Online,Completed,False
T00003065,sdv-id-ziLZKx,2024-09-14,P003,Investment,378.22,Online,Completed,True
T00003066,sdv-id-pksYQE,2025-11-16,P001,Insurance,1024.69,Mobile App,Completed,False
T00003067,sdv-id-pksYQE,2025-09-09,P001,Banking,1184.21,Mobile App,Completed,True
T00003068,sdv-id-pksYQE,2026-08-19,P013,Banking,674.38,Branch,Cancelled,False
T00003069,sdv-id-pksYQE,2026-09-20,P007,Banking,1139.57,Online,Completed,False
T00003070,sdv-id-yzytDW,2024-10-15,P011,Investment,1630.41,Branch,Completed,True
T00003071,sdv-id-yzytDW,2025-05-10,P002,Banking,1479.54,Online,Completed,True
T00003072,sdv-id-yzytDW,2024-06-16,P007,Investment,1657.36,Online,Completed,True
T00003073,sdv-id-HcXjCA,2022-12-03,P010,Investment,3225.89,Mobile App,Cancelled,False
T00003074,sdv-id-HcXjCA,2023-07-25,P007,Banking,804.0,Phone,Completed,True
T00003075,sdv-id-HcXjCA,2023-01-13,P011,Banking,1479.16,Mobile App,Completed,True
T00003076,sdv-id-HcXjCA,2023-01-13,P001,Banking,1131.83,Branch,Cancelled,False
T00003077,sdv-id-HcXjCA,2022-10-21,P001,Insurance,950.17,Online,Completed,True
T00003078,sdv-id-HcXjCA,2023-06-18,P007,Investment,832.08,Mobile App,Completed,False
T00003079,sdv-id-xkApuS,2023-06-21,P003,Insurance,1328.88,Online,Cancelled,False
T00003080,sdv-id-xkApuS,2023-05-16,P007,Banking,1971.68,Mobile App,Completed,True
T00003081,sdv-id-xkApuS,2023-04-12,P007,Banking,390.52,Branch,Completed,True
T00003082,sdv-id-xkApuS,2024-03-11,P001,Banking,1207.11,Online,Completed,False
T00003083,sdv-id-xkApuS,2024-08-07,P002,Investment,780.27,Online,Completed,True
T00003084,sdv-id-xkApuS,2025-03-08,P007,Insurance,763.49,Online,Cancelled,False
T00003085,sdv-id-irnhzg,2025-07-09,P002,Insurance,1254.12,Online,Completed,False
T00003086,sdv-id-irnhzg,2025-10-28,P002,Banking,1271.32,Online,Completed,True
T00003087,sdv-id-wQkcIj,2022-03-13,P012,Insurance,827.72,Online,Completed,True
T00003088,sdv-id-wQkcIj,2023-10-23,P009,Banking,1477.27,Online,Completed,True
T00003089,sdv-id-wQkcIj,2024-03-23,P007,Banking,1729.63,Online,Cancelled,True
T00003090,sdv-id-wQkcIj,2024-05-26,P007,Banking,581.8,Online,Cancelled,False
T00003091,sdv-id-wQkcIj,2024-08-07,P007,Investment,1797.03,Online,Cancelled,False
T00003092,sdv-id-wQkcIj,2024-06-16,P001,Investment,0.01,Online,Completed,False
T00003093,sdv-id-SyNwBK,2025-04-14,P002,Insurance,627.23,Online,Cancelled,True
T00003094,sdv-id-SyNwBK,2025-10-10,P001,Banking,104.69,Mobile App,Completed,False
T00003095,sdv-id-SyNwBK,2026-02-21,P007,Banking,1557.97,Mobile App,Completed,True
T00003096,sdv-id-SyNwBK,2025-09-22,P002,Banking,1040.71,Mobile App,Cancelled,False
T00003097,sdv-id-SyNwBK,2025-10-14,P007,Banking,1506.89,Phone,Completed,False
T00003098,sdv-id-MWPLZY,2023-09-28,P014,Credit,1328.88,Online,Pending,True
T00003099,sdv-id-MWPLZY,2023-04-12,P006,Insurance,807.05,Mobile App,Completed,True
T00003100,sdv-id-MWPLZY,2023-05-04,P008,Banking,991.63,Online,Cancelled,False
T00003101,sdv-id-MWPLZY,2022-06-22,P007,Investment,2084.89,Online,Cancelled,True
T00003102,sdv-id-MWPLZY,2022-10-06,P009,Banking,1409.62,Online,Completed,False
T00003103,sdv-id-MWPLZY,2022-07-18,P008,Investment,794.06,Mobile App,Cancelled,True
T00003104,sdv-id-MWPLZY,2022-10-09,P014,Investment,1668.38,Branch,Completed,False
T00003105,sdv-id-MWPLZY,2023-05-01,P007,Banking,448.43,Online,Cancelled,True
T00003106,sdv-id-MWPLZY,2023-07-11,P010,Investment,982.76,Branch,Cancelled,False
T00003107,sdv-id-JZwfec,2022-03-06,P002,Banking,1328.88,Phone,Completed,True
T00003108,sdv-id-JZwfec,2022-09-21,P011,Banking,1668.56,Phone,Completed,False
T00003109,sdv-id-JZwfec,2022-12-06,P013,Banking,1221.54,Online,Cancelled,False
T00003110,sdv-id-JZwfec,2023-02-09,P008,Banking,1392.6,Online,Completed,True
T00003111,sdv-id-JZwfec,2023-08-26,P002,Banking,852.49,Mobile App,Cancelled,False
T00003112,sdv-id-JZwfec,2023-05-20,P007,Banking,0.01,Branch,Cancelled,True
T00003113,sdv-id-JZwfec,2024-03-31,P007,Banking,1256.1,Online,Completed,False
T00003114,sdv-id-NDgTar,2023-10-30,P001,Banking,1512.05,Phone,Completed,False
T00003115,sdv-id-NDgTar,2024-09-08,P001,Insurance,1280.47,Online,Completed,True
T00003116,sdv-id-NDgTar,2024-01-29,P012,Banking,1488.61,Online,Cancelled,True
T00003117,sdv-id-NDgTar,2024-06-26,P014,Investment,2175.16,Online,Completed,False
T00003118,sdv-id-NDgTar,2025-06-16,P010,Investment,1013.48,Phone,Cancelled,True
T00003119,sdv-id-NDgTar,2025-07-30,P007,Investment,1028.59,Online,Cancelled,False
T00003120,sdv-id-NDgTar,2025-08-12,P007,Investment,1247.45,Online,Completed,True
T00003121,sdv-id-NDgTar,2026-01-03,P008,Insurance,963.72,Online,Completed,False
T00003122,sdv-id-uFsIJi,2025-09-25,P008,Insurance,1704.67,Mobile App,Completed,True
T00003123,sdv-id-NFNaHb,2025-11-15,P008,Insurance,1231.85,Mobile App,Completed,False
T00003124,sdv-id-NFNaHb,2025-03-26,P002,Banking,2140.32,Mobile App,Completed,True
T00003125,sdv-id-NFNaHb,2025-03-06,P007,Banking,1300.2,Mobile App,Cancelled,True
T00003126,sdv-id-NFNaHb,2025-06-15,P002,Insurance,932.17,Mobile App,Cancelled,False
T00003127,sdv-id-odDOXS,2025-05-13,P007,Insurance,617.19,Online,Completed,False
T00003128,sdv-id-odDOXS,2026-02-21,P010,Investment,640.54,Mobile App,Completed,False
T00003129,sdv-id-odDOXS,2026-05-07,P007,Investment,1723.88,Online,Completed,True
T00003130,sdv-id-odDOXS,2026-09-02,P013,Investment,1217.03,Branch,Cancelled,True
T00003131,sdv-id-odDOXS,2026-09-01,P007,Insurance,1282.56,Online,Completed,False
T00003132,sdv-id-odDOXS,2026-11-21,P002,Banking,1037.44,Online,Pending,False
T00003133,sdv-id-jKvkFd,2025-09-07,P014,Insurance,298.97,Branch,Cancelled,True
T00003134,sdv-id-jKvkFd,2025-04-18,P007,Insurance,772.82,Online,Completed,True
T00003135,sdv-id-jKvkFd,2024-09-08,P011,Investment,1186.95,Mobile App,Cancelled,False
T00003136,sdv-id-jKvkFd,2025-01-08,P005,Banking,1254.38,Branch,Cancelled,False
T00003137,sdv-id-jKvkFd,2024-07-12,P001,Banking,641.15,Mobile App,Completed,False
T00003138,sdv-id-jKvkFd,2024-02-01,P002,Insurance,1939.89,Online,Pending,True
T00003139,sdv-id-yUgqjw,2023-09-11,P006,Insurance,1328.88,Online,Completed,True
T00003140,sdv-id-yUgqjw,2024-03-15,P008,Insurance,1336.84,Online,Completed,True
T00003141,sdv-id-yUgqjw,2024-03-29,P007,Investment,1769.08,Online,Cancelled,True
T00003142,sdv-id-yUgqjw,2024-05-25,P008,Banking,1729.28,Mobile App,Completed,True
T00003143,sdv-id-yUgqjw,2024-04-19,P005,Banking,1265.71,Online,Completed,False
T00003144,sdv-id-bapXja,2024-07-05,P007,Credit,0.01,Branch,Cancelled,True
T00003145,sdv-id-bapXja,2024-01-05,P008,Insurance,1941.8,Online,Cancelled,False
T00003146,sdv-id-bapXja,2024-06-21,P007,Insurance,1333.61,Online,Completed,True
T00003147,sdv-id-bapXja,2025-02-02,P007,Investment,955.87,Online,Cancelled,True
T00003148,sdv-id-bapXja,2025-02-10,P007,Banking,0.01,Online,Cancelled,False
T00003149,sdv-id-bapXja,2025-02-15,P013,Insurance,1328.88,Online,Completed,True
T00003150,sdv-id-bapXja,2025-05-28,P002,Investment,1575.77,Online,Completed,False
T00003151,sdv-id-bapXja,2025-05-01,P007,Investment,347.56,Online,Completed,False
T00003152,sdv-id-bapXja,2025-04-17,P013,Insurance,749.43,Online,Cancelled,False
T00003153,sdv-id-LGSWQc,2023-08-26,P001,Credit,696.88,Branch,Completed,True
T00003154,sdv-id-LGSWQc,2022-06-10,P003,Insurance,892.38,Phone,Pending,True
T00003155,sdv-id-LGSWQc,2022-08-26,P010,Banking,855.21,Phone,Cancelled,True
T00003156,sdv-id-LGSWQc,2022-07-30,P007,Banking,1070.53,Mobile App,Completed,False
T00003157,sdv-id-ijzPBo,2022-05-20,P010,Insurance,0.01,Mobile App,Completed,True
T00003158,sdv-id-ijzPBo,2022-11-08,P009,Banking,1328.88,Mobile App,Pending,True
T00003159,sdv-id-ijzPBo,2023-01-25,P007,Banking,949.36,Phone,Completed,False
T00003160,sdv-id-ijzPBo,2022-11-20,P005,Credit,648.93,Online,Cancelled,False
T00003161,sdv-id-gygGBd,2023-08-06,P007,Insurance,4118.23,Mobile App,Completed,False
T00003162,sdv-id-gygGBd,2023-12-04,P013,Investment,290.3,Online,Completed,True
T00003163,sdv-id-gygGBd,2023-12-16,P014,Investment,1086.17,Online,Completed,True
T00003164,sdv-id-gygGBd,2024-01-15,P007,Investment,1380.8,Online,Pending,False
T00003165,sdv-id-gygGBd,2023-12-01,P001,Investment,664.96,Mobile App,Cancelled,False
T00003166,sdv-id-gygGBd,2024-05-17,P003,Banking,1939.06,Mobile App,Completed,False
T00003167,sdv-id-gygGBd,2024-11-20,P010,Banking,805.43,Online,Cancelled,False
T00003168,sdv-id-gygGBd,2025-02-15,P003,Investment,1813.5,Online,Completed,True
T00003169,sdv-id-qXEIyn,2022-03-06,P009,Banking,0.01,Branch,Completed,False
T00003170,sdv-id-qXEIyn,2021-12-03,P014,Banking,1812.75,Branch,Pending,True
T00003171,sdv-id-qXEIyn,2021-09-24,P012,Credit,1719.71,Phone,Completed,True
T00003172,sdv-id-qXEIyn,2022-05-14,P001,Insurance,2151.51,Mobile App,Completed,False
T00003173,sdv-id-qXEIyn,2023-03-12,P009,Insurance,793.57,Online,Cancelled,True
T00003174,sdv-id-qXEIyn,2023-07-31,P003,Banking,855.66,Branch,Completed,True
T00003175,sdv-id-qXEIyn,2024-01-07,P007,Banking,1065.24,Online,Completed,True
T00003176,sdv-id-qXEIyn,2024-03-04,P007,Banking,973.98,Online,Completed,False
T00003177,sdv-id-qXEIyn,2024-01-26,P008,Insurance,1159.09,Online,Cancelled,False
T00003178,sdv-id-qXEIyn,2024-04-30,P007,Investment,2343.44,Branch,Cancelled,True
T00003179,sdv-id-qXEIyn,2024-09-01,P007,Insurance,764.15,Online,Completed,False
T00003180,sdv-id-fiyCPv,2025-06-02,P007,Banking,1896.59,Mobile App,Completed,True
T00003181,sdv-id-fiyCPv,2025-05-01,P001,Insurance,1525.59,Phone,Completed,False
T00003182,sdv-id-fiyCPv,2026-01-04,P007,Banking,1632.02,Online,Cancelled,True
T00003183,sdv-id-fiyCPv,2025-11-29,P007,Banking,1053.94,Online,Cancelled,True
T00003184,sdv-id-fiyCPv,2025-04-08,P007,Investment,1334.17,Branch,Completed,False
T00003185,sdv-id-fiyCPv,2024-07-15,P007,Investment,1196.96,Online,Completed,False
T00003186,sdv-id-qtuxnT,2024-08-26,P013,Banking,816.38,Online,Completed,False
T00003187,sdv-id-qtuxnT,2024-11-17,P001,Banking,1183.61,Online,Cancelled,False
T00003188,sdv-id-LrkjoW,2025-09-08,P007,Banking,149.97,Online,Completed,False
T00003189,sdv-id-LrkjoW,2026-02-04,P014,Banking,0.01,Phone,Completed,True
T00003190,sdv-id-LrkjoW,2026-02-20,P008,Investment,982.37,Online,Completed,False
T00003191,sdv-id-mEJgNM,2024-03-05,P001,Insurance,1494.87,Branch,Completed,True
T00003192,sdv-id-mEJgNM,2024-03-26,P008,Insurance,1455.65,Mobile App,Completed,False
T00003193,sdv-id-mEJgNM,2024-02-18,P007,Investment,1799.1,Branch,Completed,True
T00003194,sdv-id-mEJgNM,2024-03-15,P012,Investment,1419.81,Online,Cancelled,False
T00003195,sdv-id-mEJgNM,2024-12-16,P008,Investment,948.78,Phone,Cancelled,True
T00003196,sdv-id-mEJgNM,2025-03-12,P001,Banking,1625.26,Branch,Completed,False
T00003197,sdv-id-mEJgNM,2025-06-21,P008,Investment,828.23,Online,Cancelled,True
T00003198,sdv-id-mEJgNM,2025-09-20,P007,Banking,764.02,Branch,Cancelled,False
T00003199,sdv-id-MJuawQ,2022-06-29,P002,Credit,3379.58,Online,Completed,False
T00003200,sdv-id-ZmFKKV,2023-09-04,P001,Banking,995.5,Mobile App,Completed,True
T00003201,sdv-id-ZmFKKV,2023-10-20,P008,Investment,1381.17,Online,Completed,False
T00003202,sdv-id-ZmFKKV,2023-06-04,P015,Insurance,908.83,Branch,Completed,False
T00003203,sdv-id-aWIQdJ,2024-07-05,P010,Credit,0.01,Online,Completed,True
T00003204,sdv-id-aWIQdJ,2024-10-21,P012,Investment,1584.66,Online,Completed,True
T00003205,sdv-id-aWIQdJ,2023-07-05,P001,Investment,1154.89,Online,Completed,True
T00003206,sdv-id-aWIQdJ,2023-06-26,P014,Banking,888.43,Online,Cancelled,False
T00003207,sdv-id-aWIQdJ,2023-05-25,P007,Banking,1489.6,Mobile App,Completed,False
T00003208,sdv-id-aWIQdJ,2023-07-21,P003,Credit,264.11,Online,Completed,False
T00003209,sdv-id-aWIQdJ,2023-07-15,P003,Investment,1110.88,Online,Cancelled,False
T00003210,sdv-id-aWIQdJ,2023-06-08,P007,Investment,1744.24,Online,Completed,False
T00003211,sdv-id-aWIQdJ,2023-05-03,P003,Investment,1039.88,Online,Cancelled,True
T00003212,sdv-id-aWIQdJ,2023-05-04,P009,Investment,1032.14,Branch,Cancelled,False
T00003213,sdv-id-RdRMKy,2022-11-26,P013,Investment,1456.39,Branch,Completed,True
T00003214,sdv-id-RdRMKy,2023-08-05,P012,Insurance,1619.74,Branch,Completed,True
T00003215,sdv-id-RdRMKy,2023-01-26,P007,Investment,1407.49,Online,Completed,False
